"","isoform","gene","group","prop","count","isoform_counts","gene_counts"
"43921","undefined","undefined","MBOAT7&undefined",1,5,"undefined","undefined"
"43922","NM_001146056&NM_001077446","MBOAT7&TSEN34","MBOAT7&TSEN34",0.0833333333333333,0.0833333333333333,"0&19.74","0&19.74"
"43923","NM_001146056&NM_001282332","MBOAT7&TSEN34","MBOAT7&TSEN34",0.0833333333333333,0.0833333333333333,"0&0","0&19.74"
"43924","NM_001146056&NM_024075","MBOAT7&TSEN34","MBOAT7&TSEN34",0.0833333333333333,0.0833333333333333,"0&5.26","0&19.74"
"43925","NM_001146082&NM_001077446","MBOAT7&TSEN34","MBOAT7&TSEN34",0.0833333333333333,0.0833333333333333,"1&19.74","0&19.74"
"43926","NM_001146082&NM_001282332","MBOAT7&TSEN34","MBOAT7&TSEN34",0.0833333333333333,0.0833333333333333,"1&0","0&19.74"
"43927","NM_001146082&NM_024075","MBOAT7&TSEN34","MBOAT7&TSEN34",0.0833333333333333,0.0833333333333333,"1&5.26","0&19.74"
"43928","NM_001146083&NM_001077446","MBOAT7&TSEN34","MBOAT7&TSEN34",0.0833333333333333,0.0833333333333333,"0&19.74","0&19.74"
"43929","NM_001146083&NM_001282332","MBOAT7&TSEN34","MBOAT7&TSEN34",0.0833333333333333,0.0833333333333333,"0&0","0&19.74"
"43930","NM_001146083&NM_024075","MBOAT7&TSEN34","MBOAT7&TSEN34",0.0833333333333333,0.0833333333333333,"0&5.26","0&19.74"
"43931","NM_024298&NM_001077446","MBOAT7&TSEN34","MBOAT7&TSEN34",0.0833333333333333,0.0833333333333333,"13&19.74","0&19.74"
"43932","NM_024298&NM_001282332","MBOAT7&TSEN34","MBOAT7&TSEN34",0.0833333333333333,0.0833333333333333,"13&0","0&19.74"
"43933","NM_024298&NM_024075","MBOAT7&TSEN34","MBOAT7&TSEN34",0.0833333333333333,0.0833333333333333,"13&5.26","0&19.74"
"43934","undefined","undefined","MBOAT7&TSEN34",0,0,"undefined","undefined"
