"","isoform","gene","group","prop","count","isoform_counts","gene_counts"
"3373","NM_006098&NM_025125","GNB2L1&TMEM254","GNB2L1&TMEM254",0.0769230769230769,0.0769230769230769,"819&0","819&0"
"3374","NM_006098&NR_072984","GNB2L1&TMEM254","GNB2L1&TMEM254",0.0769230769230769,0.0769230769230769,"819&0","819&0"
"3375","NM_006098&NR_072985","GNB2L1&TMEM254","GNB2L1&TMEM254",0.0769230769230769,0.0769230769230769,"819&0","819&0"
"3376","NM_006098&NR_072986","GNB2L1&TMEM254","GNB2L1&TMEM254",0.0769230769230769,0.0769230769230769,"819&2.67","819&0"
"3377","NM_006098&NR_072987","GNB2L1&TMEM254","GNB2L1&TMEM254",0.0769230769230769,0.0769230769230769,"819&1.33","819&0"
"3378","undefined","undefined","GNB2L1&TMEM254",0,0,"undefined","undefined"
"3379","undefined","undefined","DUSP22&undefined",1,1,"undefined","undefined"
"3380","undefined","undefined","LINC01011&undefined",1,2,"undefined","undefined"
"3381","undefined","undefined","HTATSF1P2&undefined",1,1,"undefined","undefined"
"3382","undefined","undefined","FAM50B&undefined",1,1,"undefined","undefined"
"3383","undefined","undefined","FARS2&LOC100129461",1,1,"undefined","undefined"
"3384","NM_001286484&NM_001165258","TMEM14B&TMEM14C","TMEM14B&TMEM14C",0.25,0.25,"2.09&4.79","12.29&4.79"
"3385","NM_001286484&NM_016462","TMEM14B&TMEM14C","TMEM14B&TMEM14C",0.25,0.25,"2.09&86.21","12.29&4.79"
"3386","NM_030969&NM_001165258","TMEM14B&TMEM14C","TMEM14B&TMEM14C",0.25,0.25,"198.58&4.79","12.29&4.79"
"3387","NM_030969&NM_016462","TMEM14B&TMEM14C","TMEM14B&TMEM14C",0.25,0.25,"198.58&86.21","12.29&4.79"
"3388","undefined","undefined","TMEM14B&TMEM14C",0,0,"undefined","undefined"
"3389","undefined","undefined","MAK&TMEM14B",1,5,"undefined","undefined"
"3390","undefined","undefined","NDUFA8&TMEM14B",1,1,"undefined","undefined"
"3391","undefined","undefined","TMEM14B&undefined",1,1,"undefined","undefined"
"3392","undefined","undefined","NOL7&undefined",1,1,"undefined","undefined"
"3393","NM_001031713&NM_021109","MCUR1&TMSB4X","MCUR1&TMSB4X",1,1,"9&1719","9&1719"
"3394","undefined","undefined","MCUR1&TMSB4X",0,0,"undefined","undefined"
"3395","undefined","undefined","MCUR1&undefined",1,1,"undefined","undefined"
"3396","undefined","undefined","ATXN1&GNAS&undefined",1,1,"undefined","undefined"
"3397","undefined","undefined","DEK&undefined",1,2,"undefined","undefined"
