"","isoform","gene","group","prop","count","isoform_counts","gene_counts"
"22230","undefined","undefined","CDC23&TUBB",0,0,"undefined","undefined"
"22231","undefined","undefined","CDC23&undefined",1,1,"undefined","undefined"
"22232","undefined","undefined","KDM3B&undefined",1,2,"undefined","undefined"
"22233","NM_001964&NM_033318","EGR1&SMDT1","EGR1&SMDT1",1,1,"42&48","42&48"
"22234","undefined","undefined","EGR1&SMDT1",0,0,"undefined","undefined"
"22235","NM_001964&NM_000146","EGR1&FTL","EGR1&FTL",1,1,"42&41332","42&41332"
"22236","undefined","undefined","EGR1&FTL",0,0,"undefined","undefined"
"22237","undefined","undefined","ETF1&PHPT1",1,1,"undefined","undefined"
"22238","NM_001300821&NM_001256302","EIF4B&ETF1","EIF4B&ETF1",0.1,0.1,"23.6&0","23.6&0"
"22239","NM_001300821&NM_001282185","EIF4B&ETF1","EIF4B&ETF1",0.1,0.1,"23.6&0","23.6&0"
"22240","NM_001300821&NM_001291974","EIF4B&ETF1","EIF4B&ETF1",0.1,0.1,"23.6&0","23.6&0"
"22241","NM_001300821&NM_001291975","EIF4B&ETF1","EIF4B&ETF1",0.1,0.1,"23.6&0","23.6&0"
"22242","NM_001300821&NM_004730","EIF4B&ETF1","EIF4B&ETF1",0.1,0.1,"23.6&203.99","23.6&0"
"22243","NM_001417&NM_001256302","EIF4B&ETF1","EIF4B&ETF1",0.1,0.1,"158.4&0","23.6&0"
"22244","NM_001417&NM_001282185","EIF4B&ETF1","EIF4B&ETF1",0.1,0.1,"158.4&0","23.6&0"
"22245","NM_001417&NM_001291974","EIF4B&ETF1","EIF4B&ETF1",0.1,0.1,"158.4&0","23.6&0"
"22246","NM_001417&NM_001291975","EIF4B&ETF1","EIF4B&ETF1",0.1,0.1,"158.4&0","23.6&0"
"22247","NM_001417&NM_004730","EIF4B&ETF1","EIF4B&ETF1",0.1,0.1,"158.4&203.99","23.6&0"
"22248","undefined","undefined","EIF4B&ETF1",0,0,"undefined","undefined"
"22249","undefined","undefined","HSPA9&undefined",1,1,"undefined","undefined"
"22250","NM_004134&NM_002281","HSPA9&KRT81","HSPA9&KRT81",1,1,"370&8979","370&8979"
"22251","undefined","undefined","HSPA9&KRT81",0,0,"undefined","undefined"
"22252","NM_020299&NM_004134","AKR1B10&HSPA9","AKR1B10&HSPA9",1,1,"8001&370","8001&370"
