"","isoform","gene","group","prop","count","isoform_counts","gene_counts"
"38239","undefined","undefined","ADK&TXNRD1",0,0,"undefined","undefined"
"38240","undefined","undefined","KAT6B&undefined",1,6,"undefined","undefined"
"38241","undefined","undefined","KAT6B&UBB",1,1,"undefined","undefined"
"38242","NM_000018&NM_001256468","ACADVL&KAT6B","ACADVL&KAT6B",0.0833333333333333,0.0833333333333333,"36.19&0","36.19&0"
"38243","NM_000018&NM_001256469","ACADVL&KAT6B","ACADVL&KAT6B",0.0833333333333333,0.0833333333333333,"36.19&0","36.19&0"
"38244","NM_000018&NM_012330","ACADVL&KAT6B","ACADVL&KAT6B",0.0833333333333333,0.0833333333333333,"36.19&20","36.19&0"
"38245","NM_001033859&NM_001256468","ACADVL&KAT6B","ACADVL&KAT6B",0.0833333333333333,0.0833333333333333,"1.81&0","36.19&0"
"38246","NM_001033859&NM_001256469","ACADVL&KAT6B","ACADVL&KAT6B",0.0833333333333333,0.0833333333333333,"1.81&0","36.19&0"
"38247","NM_001033859&NM_012330","ACADVL&KAT6B","ACADVL&KAT6B",0.0833333333333333,0.0833333333333333,"1.81&20","36.19&0"
"38248","NM_001270447&NM_001256468","ACADVL&KAT6B","ACADVL&KAT6B",0.0833333333333333,0.0833333333333333,"0&0","36.19&0"
"38249","NM_001270447&NM_001256469","ACADVL&KAT6B","ACADVL&KAT6B",0.0833333333333333,0.0833333333333333,"0&0","36.19&0"
"38250","NM_001270447&NM_012330","ACADVL&KAT6B","ACADVL&KAT6B",0.0833333333333333,0.0833333333333333,"0&20","36.19&0"
"38251","NM_001270448&NM_001256468","ACADVL&KAT6B","ACADVL&KAT6B",0.0833333333333333,0.0833333333333333,"0&0","36.19&0"
"38252","NM_001270448&NM_001256469","ACADVL&KAT6B","ACADVL&KAT6B",0.0833333333333333,0.0833333333333333,"0&0","36.19&0"
"38253","NM_001270448&NM_012330","ACADVL&KAT6B","ACADVL&KAT6B",0.0833333333333333,0.0833333333333333,"0&20","36.19&0"
"38254","undefined","undefined","ACADVL&KAT6B",0,0,"undefined","undefined"
"38255","undefined","undefined","KAT6B&SAMD8",1,1,"undefined","undefined"
"38256","undefined","undefined","SAMD8&undefined",1,1,"undefined","undefined"
"38257","undefined","undefined","PGAM5&SAMD8",1,1,"undefined","undefined"
"38258","NM_004255&NM_001174156","COX5A&SAMD8","COX5A&SAMD8",0.5,0.5,"225&14","225&14"
"38259","NM_004255&NM_144660","COX5A&SAMD8","COX5A&SAMD8",0.5,0.5,"225&0","225&14"
"38260","undefined","undefined","COX5A&SAMD8",0,0,"undefined","undefined"
"38261","NM_017703&NM_003375","FBXL12&VDAC2","FBXL12&VDAC2",1,1,"3&110.85","3&0"
"38262","undefined","undefined","FBXL12&VDAC2",0,0,"undefined","undefined"
"38263","undefined","undefined","DMTF1&VDAC2",1,1,"undefined","undefined"
"38264","NM_004094&NM_003375","EIF2S1&VDAC2","EIF2S1&VDAC2",1,1,"90&110.85","90&0"
"38265","undefined","undefined","EIF2S1&VDAC2",0,0,"undefined","undefined"
"38266","undefined","undefined","undefined&VDAC2",1,4,"undefined","undefined"
"38267","undefined","undefined","COMTD1&undefined",1,3,"undefined","undefined"
"38268","NM_144589&NM_001404","COMTD1&EEF1G","COMTD1&EEF1G",0,0,"9&796","9&796"
"38269","undefined","undefined","COMTD1&EEF1G",1,1,"undefined","undefined"
"38270","NM_144589&NM_024835_1","COMTD1&GGNBP2","COMTD1&GGNBP2",1,1,"9&22","9&22"
"38271","undefined","undefined","COMTD1&GGNBP2",0,0,"undefined","undefined"
"38272","undefined","undefined","LRBA&ZNF503",1,1,"undefined","undefined"
"38273","NM_003321&NM_032772","TUFM&ZNF503","TUFM&ZNF503",1,1,"85&1","85&1"
"38274","undefined","undefined","TUFM&ZNF503",0,0,"undefined","undefined"
"38275","undefined","undefined","LOC101929234&ZNF503-AS2",1,1,"undefined","undefined"
"38276","undefined","undefined","DLG5&PRPS2&undefined",1,2,"undefined","undefined"
"38277","undefined","undefined","DLG5&undefined",1,15,"undefined","undefined"
"38278","undefined","undefined","DLG5&STARD10",1,1,"undefined","undefined"
"38279","undefined","undefined","DLG5-AS1&undefined",1,2,"undefined","undefined"
"38280","undefined","undefined","POLR3A&undefined",1,2,"undefined","undefined"
"38281","NM_001005335&NM_007055","HNRNPL&POLR3A","HNRNPL&POLR3A",0.5,0.5,"1.29&2","1.29&2"
"38282","NM_001533&NM_007055","HNRNPL&POLR3A","HNRNPL&POLR3A",0.5,0.5,"56.71&2","1.29&2"
"38283","undefined","undefined","HNRNPL&POLR3A",0,0,"undefined","undefined"
"38284","undefined","undefined","POLR3A&RPS24",1,3,"undefined","undefined"
"38285","NM_001142282&NM_005080","RPS24&XBP1","RPS24&XBP1",0.166666666666667,0.5,"87.89&1853","444.21&0"
"38286","NM_033022&NM_005080","RPS24&XBP1","RPS24&XBP1",0.166666666666667,0.5,"87.89&1853","444.21&0"
"38287","undefined","undefined","RPS24&XBP1",0.666666666666667,2,"undefined","undefined"
"38288","NM_001098504&NM_001026","DDX17&RPS24","DDX17&RPS24",0.0833333333333333,0.0833333333333333,"36&444.21","36&444.21"
"38289","NM_001098504&NM_001142282","DDX17&RPS24","DDX17&RPS24",0.0833333333333333,0.0833333333333333,"36&87.89","36&444.21"
"38290","NM_001098504&NM_001142283","DDX17&RPS24","DDX17&RPS24",0.0833333333333333,0.0833333333333333,"36&0","36&444.21"
"38291","NM_001098504&NM_001142284","DDX17&RPS24","DDX17&RPS24",0.0833333333333333,0.0833333333333333,"36&0","36&444.21"
"38292","NM_001098504&NM_001142285","DDX17&RPS24","DDX17&RPS24",0.0833333333333333,0.0833333333333333,"36&0","36&444.21"
"38293","NM_001098504&NM_033022","DDX17&RPS24","DDX17&RPS24",0.0833333333333333,0.0833333333333333,"36&87.89","36&444.21"
"38294","NM_006386&NM_001026","DDX17&RPS24","DDX17&RPS24",0.0833333333333333,0.0833333333333333,"36&444.21","36&444.21"
"38295","NM_006386&NM_001142282","DDX17&RPS24","DDX17&RPS24",0.0833333333333333,0.0833333333333333,"36&87.89","36&444.21"
"38296","NM_006386&NM_001142283","DDX17&RPS24","DDX17&RPS24",0.0833333333333333,0.0833333333333333,"36&0","36&444.21"
