"","isoform","gene","group","prop","count","isoform_counts","gene_counts"
"5748","NM_021071&NM_001282308","ART4&STK25","ART4&STK25",0.111111111111111,0.333333333333333,"48&21.08","48&154.48"
"5749","NM_021071&NM_006374","ART4&STK25","ART4&STK25",0.111111111111111,0.333333333333333,"48&131.85","48&154.48"
"5750","undefined","undefined","ART4&STK25",0,0,"undefined","undefined"
"5751","undefined","undefined","BOK&BOK-AS1",1,12,"undefined","undefined"
"5752","undefined","undefined","ING5&undefined",1,8,"undefined","undefined"
"5753","undefined","undefined","NEU4&undefined",1,53,"undefined","undefined"
"5754","undefined","undefined","RTP5&undefined",1,13,"undefined","undefined"
"5755","undefined","undefined","LINC01237&undefined",1,83,"undefined","undefined"
"5756","undefined","undefined","LOC102723927&undefined",1,11,"undefined","undefined"
"5757","undefined","undefined","LOC728323&undefined",1,64,"undefined","undefined"
"5758","undefined","undefined","CHL1&undefined",1,36,"undefined","undefined"
"5759","undefined","undefined","LINC01266&undefined",1,62,"undefined","undefined"
"5760","NM_001206955&NR_046554","CNTN4&CNTN4-AS1","CNTN4&CNTN4-AS1",0,0,"509.21&48.25","509.21&48.25"
"5761","NM_001206956&NR_046554","CNTN4&CNTN4-AS1","CNTN4&CNTN4-AS1",0,0,"1.34&48.25","509.21&48.25"
"5762","NM_175607&NR_046554","CNTN4&CNTN4-AS1","CNTN4&CNTN4-AS1",0,0,"409.1&48.25","509.21&48.25"
"5763","NM_175613&NR_046554","CNTN4&CNTN4-AS1","CNTN4&CNTN4-AS1",0,0,"2.1&48.25","509.21&48.25"
"5764","undefined","undefined","CNTN4&CNTN4-AS1",1,1,"undefined","undefined"
"5765","undefined","undefined","CNTN4-AS1&IL5RA",1,11,"undefined","undefined"
"5766","undefined","undefined","IL5RA&TRNT1",1,4,"undefined","undefined"
"5767","undefined","undefined","CRBN&TRNT1",1,14,"undefined","undefined"
"5768","undefined","undefined","TRNT1&undefined",1,6,"undefined","undefined"
"5769","undefined","undefined","CRBN&TRNT1&undefined",1,9,"undefined","undefined"
"5770","undefined","undefined","CRBN&undefined",1,2,"undefined","undefined"
"5771","undefined","undefined","LRRN1&undefined",1,29,"undefined","undefined"
"5772","undefined","undefined","LRRN1&SUMF1&undefined",1,2,"undefined","undefined"
"5773","undefined","undefined","SUMF1&undefined",1,1,"undefined","undefined"
"5774","undefined","undefined","GRM7&GRM7-AS3&undefined",1,11,"undefined","undefined"
"5775","undefined","undefined","LOC101927394&undefined",1,8,"undefined","undefined"
"5776","NR_033378&NR_110131","LMCD1-AS1&LOC101927394","LMCD1-AS1&LOC101927394",1,4,"165&223","165&223"
"5777","undefined","undefined","LMCD1-AS1&LOC101927394",0,0,"undefined","undefined"
"5778","undefined","undefined","LMCD1-AS1&LOC101927394&undefined",1,2,"undefined","undefined"
