"","isoform","gene","group","prop","count","isoform_counts","gene_counts"
"57324","NM_199070&NM_177542","NDUFAF3&SNRPD2","NDUFAF3&SNRPD2",0.125,0.125,"0&7.37","200.97&486.63"
"57325","NM_199073&NM_004597","NDUFAF3&SNRPD2","NDUFAF3&SNRPD2",0.125,0.125,"0&486.63","200.97&486.63"
"57326","NM_199073&NM_177542","NDUFAF3&SNRPD2","NDUFAF3&SNRPD2",0.125,0.125,"0&7.37","200.97&486.63"
"57327","NM_199074&NM_004597","NDUFAF3&SNRPD2","NDUFAF3&SNRPD2",0.125,0.125,"1.03&486.63","200.97&486.63"
"57328","NM_199074&NM_177542","NDUFAF3&SNRPD2","NDUFAF3&SNRPD2",0.125,0.125,"1.03&7.37","200.97&486.63"
"57329","undefined","undefined","NDUFAF3&SNRPD2",0,0,"undefined","undefined"
"57330","NM_199069&NM_001017","NDUFAF3&RPS13","NDUFAF3&RPS13",0.25,0.25,"200.97&7874","200.97&7874"
"57331","NM_199070&NM_001017","NDUFAF3&RPS13","NDUFAF3&RPS13",0.25,0.25,"0&7874","200.97&7874"
"57332","NM_199073&NM_001017","NDUFAF3&RPS13","NDUFAF3&RPS13",0.25,0.25,"0&7874","200.97&7874"
"57333","NM_199074&NM_001017","NDUFAF3&RPS13","NDUFAF3&RPS13",0.25,0.25,"1.03&7874","200.97&7874"
"57334","undefined","undefined","NDUFAF3&RPS13",0,0,"undefined","undefined"
"57335","undefined","undefined","IMPDH2&undefined",1,2,"undefined","undefined"
"57336","undefined","undefined","IMPDH2&LINC01012&undefined",1,1,"undefined","undefined"
"57337","NM_000884&NM_001012456","IMPDH2&SEC61G","IMPDH2&SEC61G",0.5,0.5,"157&0.03","157&0.03"
"57338","NM_000884&NM_014302","IMPDH2&SEC61G","IMPDH2&SEC61G",0.5,0.5,"157&948.97","157&0.03"
"57339","undefined","undefined","IMPDH2&SEC61G",0,0,"undefined","undefined"
"57340","undefined","undefined","DFNA5&IMPDH2",1,1,"undefined","undefined"
"57341","undefined","undefined","IMPDH2&PIGK",1,1,"undefined","undefined"
"57342","NM_000884&NM_020992","IMPDH2&PDLIM1","IMPDH2&PDLIM1",0,0,"157&805","157&805"
"57343","undefined","undefined","IMPDH2&PDLIM1",1,1,"undefined","undefined"
"57344","NM_002121&NM_000884","HLA-DPB1&IMPDH2","HLA-DPB1&IMPDH2",1,1,"1100&157","1100&157"
"57345","undefined","undefined","HLA-DPB1&IMPDH2",0,0,"undefined","undefined"
"57346","NM_000884&NM_021109","IMPDH2&TMSB4X","IMPDH2&TMSB4X",1,1,"157&35449","157&35449"
"57347","undefined","undefined","IMPDH2&TMSB4X",0,0,"undefined","undefined"
"57348","undefined","undefined","IMPDH2&QRICH1",1,1,"undefined","undefined"
"57349","NR_036592&NM_000884","EBLN3&IMPDH2","EBLN3&IMPDH2",1,1,"155&157","155&157"
"57350","undefined","undefined","EBLN3&IMPDH2",0,0,"undefined","undefined"
"57351","NM_001404&NM_000884&NM_001267039","EEF1G&IMPDH2&LARP7","EEF1G&IMPDH2&LARP7",0.25,0.25,"6063&157&0","6063&157&0"
"57352","NM_001404&NM_000884&NM_015454","EEF1G&IMPDH2&LARP7","EEF1G&IMPDH2&LARP7",0.25,0.25,"6063&157&51.37","6063&157&0"
"57353","NM_001404&NM_000884&NM_016648","EEF1G&IMPDH2&LARP7","EEF1G&IMPDH2&LARP7",0.25,0.25,"6063&157&77.05","6063&157&0"
"57354","NM_001404&NM_000884&NR_049768","EEF1G&IMPDH2&LARP7","EEF1G&IMPDH2&LARP7",0.25,0.25,"6063&157&5.58","6063&157&0"
"57355","undefined","undefined","EEF1G&IMPDH2&LARP7",0,0,"undefined","undefined"
"57356","NM_000884&NR_026712","IMPDH2&RPL13AP5","IMPDH2&RPL13AP5",0,0,"157&445","157&445"
"57357","undefined","undefined","IMPDH2&RPL13AP5",1,1,"undefined","undefined"
"57358","NM_000884&NM_000999","IMPDH2&RPL38","IMPDH2&RPL38",0.5,0.5,"157&3535.69","157&3535.69"
"57359","NM_000884&NM_001035258","IMPDH2&RPL38","IMPDH2&RPL38",0.5,0.5,"157&527.31","157&3535.69"
"57360","undefined","undefined","IMPDH2&RPL38",0,0,"undefined","undefined"
"57361","NM_000884&NM_198526","IMPDH2&ZNF710","IMPDH2&ZNF710",1,1,"157&4","157&4"
"57362","undefined","undefined","IMPDH2&ZNF710",0,0,"undefined","undefined"
"57363","NM_006123&NM_000884","IDS&IMPDH2","IDS&IMPDH2",1,1,"18.69&157","33.23&157"
"57364","undefined","undefined","IDS&IMPDH2",0,0,"undefined","undefined"
"57365","undefined","undefined","KCNN3&QRICH1",1,1,"undefined","undefined"
"57366","NM_001402&NM_017730","EEF1A1&QRICH1","EEF1A1&QRICH1",0,0,"12177&0.02","12177&0.02"
"57367","NM_001402&NM_198880","EEF1A1&QRICH1","EEF1A1&QRICH1",0,0,"12177&105.98","12177&0.02"
"57368","undefined","undefined","EEF1A1&QRICH1",1,1,"undefined","undefined"
"57369","NM_001143775&NM_017730","CTDNEP1&QRICH1","CTDNEP1&QRICH1",0.25,0.25,"3.5&0.02","3.5&0.02"
"57370","NM_001143775&NM_198880","CTDNEP1&QRICH1","CTDNEP1&QRICH1",0.25,0.25,"3.5&105.98","3.5&0.02"
"57371","NM_015343&NM_017730","CTDNEP1&QRICH1","CTDNEP1&QRICH1",0.25,0.25,"3.5&0.02","3.5&0.02"
"57372","NM_015343&NM_198880","CTDNEP1&QRICH1","CTDNEP1&QRICH1",0.25,0.25,"3.5&105.98","3.5&0.02"
"57373","undefined","undefined","CTDNEP1&QRICH1",0,0,"undefined","undefined"
"57374","undefined","undefined","QARS&QRICH1",1,1,"undefined","undefined"
"57375","undefined","undefined","QARS&undefined",1,3,"undefined","undefined"
"57376","NM_001272073&NM_001010","QARS&RPS6","QARS&RPS6",0.333333333333333,0.333333333333333,"0&12817","0&12817"
"57377","NM_005051&NM_001010","QARS&RPS6","QARS&RPS6",0.333333333333333,0.333333333333333,"122.23&12817","0&12817"
"57378","NR_073590&NM_001010","QARS&RPS6","QARS&RPS6",0.333333333333333,0.333333333333333,"1.77&12817","0&12817"
"57379","undefined","undefined","QARS&RPS6",0,0,"undefined","undefined"
"57380","NM_001017956&NM_001272073","OS9&QARS","OS9&QARS",0.0416666666666667,0.0416666666666667,"8.47&0","8.47&0"
"57381","NM_001017956&NM_005051","OS9&QARS","OS9&QARS",0.0416666666666667,0.0416666666666667,"8.47&122.23","8.47&0"
"57382","NM_001017956&NR_073590","OS9&QARS","OS9&QARS",0.0416666666666667,0.0416666666666667,"8.47&1.77","8.47&0"
"57383","NM_001017957&NM_001272073","OS9&QARS","OS9&QARS",0.0416666666666667,0.0416666666666667,"0&0","8.47&0"
"57384","NM_001017957&NM_005051","OS9&QARS","OS9&QARS",0.0416666666666667,0.0416666666666667,"0&122.23","8.47&0"
"57385","NM_001017957&NR_073590","OS9&QARS","OS9&QARS",0.0416666666666667,0.0416666666666667,"0&1.77","8.47&0"
"57386","NM_001017958&NM_001272073","OS9&QARS","OS9&QARS",0.0416666666666667,0.0416666666666667,"0&0","8.47&0"
"57387","NM_001017958&NM_005051","OS9&QARS","OS9&QARS",0.0416666666666667,0.0416666666666667,"0&122.23","8.47&0"
"57388","NM_001017958&NR_073590","OS9&QARS","OS9&QARS",0.0416666666666667,0.0416666666666667,"0&1.77","8.47&0"
"57389","NM_001261420&NM_001272073","OS9&QARS","OS9&QARS",0.0416666666666667,0.0416666666666667,"8.47&0","8.47&0"
"57390","NM_001261420&NM_005051","OS9&QARS","OS9&QARS",0.0416666666666667,0.0416666666666667,"8.47&122.23","8.47&0"
"57391","NM_001261420&NR_073590","OS9&QARS","OS9&QARS",0.0416666666666667,0.0416666666666667,"8.47&1.77","8.47&0"
"57392","NM_001261421&NM_001272073","OS9&QARS","OS9&QARS",0.0416666666666667,0.0416666666666667,"0&0","8.47&0"
"57393","NM_001261421&NM_005051","OS9&QARS","OS9&QARS",0.0416666666666667,0.0416666666666667,"0&122.23","8.47&0"
"57394","NM_001261421&NR_073590","OS9&QARS","OS9&QARS",0.0416666666666667,0.0416666666666667,"0&1.77","8.47&0"
"57395","NM_001261422&NM_001272073","OS9&QARS","OS9&QARS",0.0416666666666667,0.0416666666666667,"0&0","8.47&0"
"57396","NM_001261422&NM_005051","OS9&QARS","OS9&QARS",0.0416666666666667,0.0416666666666667,"0&122.23","8.47&0"
"57397","NM_001261422&NR_073590","OS9&QARS","OS9&QARS",0.0416666666666667,0.0416666666666667,"0&1.77","8.47&0"
"57398","NM_001261423&NM_001272073","OS9&QARS","OS9&QARS",0.0416666666666667,0.0416666666666667,"0&0","8.47&0"
"57399","NM_001261423&NM_005051","OS9&QARS","OS9&QARS",0.0416666666666667,0.0416666666666667,"0&122.23","8.47&0"
"57400","NM_001261423&NR_073590","OS9&QARS","OS9&QARS",0.0416666666666667,0.0416666666666667,"0&1.77","8.47&0"
"57401","NM_006812&NM_001272073","OS9&QARS","OS9&QARS",0.0416666666666667,0.0416666666666667,"31.06&0","8.47&0"
"57402","NM_006812&NM_005051","OS9&QARS","OS9&QARS",0.0416666666666667,0.0416666666666667,"31.06&122.23","8.47&0"
"57403","NM_006812&NR_073590","OS9&QARS","OS9&QARS",0.0416666666666667,0.0416666666666667,"31.06&1.77","8.47&0"
"57404","undefined","undefined","OS9&QARS",0,0,"undefined","undefined"
"57405","NM_001276289&NM_001272073","PRKAR1A&QARS","PRKAR1A&QARS",0.0666666666666667,0.0666666666666667,"0&0","0&0"
"57406","NM_001276289&NM_005051","PRKAR1A&QARS","PRKAR1A&QARS",0.0666666666666667,0.0666666666666667,"0&122.23","0&0"
"57407","NM_001276289&NR_073590","PRKAR1A&QARS","PRKAR1A&QARS",0.0666666666666667,0.0666666666666667,"0&1.77","0&0"
"57408","NM_001278433&NM_001272073","PRKAR1A&QARS","PRKAR1A&QARS",0.0666666666666667,0.0666666666666667,"0&0","0&0"
"57409","NM_001278433&NM_005051","PRKAR1A&QARS","PRKAR1A&QARS",0.0666666666666667,0.0666666666666667,"0&122.23","0&0"
"57410","NM_001278433&NR_073590","PRKAR1A&QARS","PRKAR1A&QARS",0.0666666666666667,0.0666666666666667,"0&1.77","0&0"
"57411","NM_002734&NM_001272073","PRKAR1A&QARS","PRKAR1A&QARS",0.0666666666666667,0.0666666666666667,"263.49&0","0&0"
"57412","NM_002734&NM_005051","PRKAR1A&QARS","PRKAR1A&QARS",0.0666666666666667,0.0666666666666667,"263.49&122.23","0&0"
"57413","NM_002734&NR_073590","PRKAR1A&QARS","PRKAR1A&QARS",0.0666666666666667,0.0666666666666667,"263.49&1.77","0&0"
"57414","NM_212471&NM_001272073","PRKAR1A&QARS","PRKAR1A&QARS",0.0666666666666667,0.0666666666666667,"4.25&0","0&0"
"57415","NM_212471&NM_005051","PRKAR1A&QARS","PRKAR1A&QARS",0.0666666666666667,0.0666666666666667,"4.25&122.23","0&0"
"57416","NM_212471&NR_073590","PRKAR1A&QARS","PRKAR1A&QARS",0.0666666666666667,0.0666666666666667,"4.25&1.77","0&0"
"57417","NM_212472&NM_001272073","PRKAR1A&QARS","PRKAR1A&QARS",0.0666666666666667,0.0666666666666667,"4.25&0","0&0"
"57418","NM_212472&NM_005051","PRKAR1A&QARS","PRKAR1A&QARS",0.0666666666666667,0.0666666666666667,"4.25&122.23","0&0"
"57419","NM_212472&NR_073590","PRKAR1A&QARS","PRKAR1A&QARS",0.0666666666666667,0.0666666666666667,"4.25&1.77","0&0"
"57420","undefined","undefined","PRKAR1A&QARS",0,0,"undefined","undefined"
"57421","undefined","undefined","ARL14EPL&QARS",1,1,"undefined","undefined"
"57422","NM_001076677&NM_001272073","CLTA&QARS","CLTA&QARS",0,0,"0&0","0&0"
"57423","NM_001076677&NM_005051","CLTA&QARS","CLTA&QARS",0,0,"0&122.23","0&0"
"57424","NM_001076677&NR_073590","CLTA&QARS","CLTA&QARS",0,0,"0&1.77","0&0"
"57425","NM_001184760&NM_001272073","CLTA&QARS","CLTA&QARS",0,0,"7.39&0","0&0"
"57426","NM_001184760&NM_005051","CLTA&QARS","CLTA&QARS",0,0,"7.39&122.23","0&0"
"57427","NM_001184760&NR_073590","CLTA&QARS","CLTA&QARS",0,0,"7.39&1.77","0&0"
"57428","NM_001184761&NM_001272073","CLTA&QARS","CLTA&QARS",0,0,"230.8&0","0&0"
"57429","NM_001184761&NM_005051","CLTA&QARS","CLTA&QARS",0,0,"230.8&122.23","0&0"
"57430","NM_001184761&NR_073590","CLTA&QARS","CLTA&QARS",0,0,"230.8&1.77","0&0"
"57431","NM_001833&NM_001272073","CLTA&QARS","CLTA&QARS",0,0,"82.54&0","0&0"
"57432","NM_001833&NM_005051","CLTA&QARS","CLTA&QARS",0,0,"82.54&122.23","0&0"
"57433","NM_001833&NR_073590","CLTA&QARS","CLTA&QARS",0,0,"82.54&1.77","0&0"
"57434","NM_007096&NM_001272073","CLTA&QARS","CLTA&QARS",0,0,"0&0","0&0"
"57435","NM_007096&NM_005051","CLTA&QARS","CLTA&QARS",0,0,"0&122.23","0&0"
"57436","NM_007096&NR_073590","CLTA&QARS","CLTA&QARS",0,0,"0&1.77","0&0"
"57437","undefined","undefined","CLTA&QARS",1,1,"undefined","undefined"
"57438","undefined","undefined","LRMP&QARS",1,1,"undefined","undefined"
"57439","NM_001272073&NM_021109","QARS&TMSB4X","QARS&TMSB4X",0,0,"0&35449","0&35449"
"57440","NM_005051&NM_021109","QARS&TMSB4X","QARS&TMSB4X",0,0,"122.23&35449","0&35449"
"57441","NR_073590&NM_021109","QARS&TMSB4X","QARS&TMSB4X",0,0,"1.77&35449","0&35449"
"57442","undefined","undefined","QARS&TMSB4X",1,1,"undefined","undefined"
"57443","NM_001272073&NM_022551_4&NM_001039920","QARS&RPS18&ZNF384","QARS&RPS18&ZNF384",0.111111111111111,0.111111111111111,"0&10010&0","0&10010&0"
"57444","NM_001272073&NM_022551_4&NM_001135734","QARS&RPS18&ZNF384","QARS&RPS18&ZNF384",0.111111111111111,0.111111111111111,"0&10010&2.33","0&10010&0"
"57445","NM_001272073&NM_022551_4&NM_133476","QARS&RPS18&ZNF384","QARS&RPS18&ZNF384",0.111111111111111,0.111111111111111,"0&10010&4.67","0&10010&0"
"57446","NM_005051&NM_022551_4&NM_001039920","QARS&RPS18&ZNF384","QARS&RPS18&ZNF384",0.111111111111111,0.111111111111111,"122.23&10010&0","0&10010&0"
"57447","NM_005051&NM_022551_4&NM_001135734","QARS&RPS18&ZNF384","QARS&RPS18&ZNF384",0.111111111111111,0.111111111111111,"122.23&10010&2.33","0&10010&0"
"57448","NM_005051&NM_022551_4&NM_133476","QARS&RPS18&ZNF384","QARS&RPS18&ZNF384",0.111111111111111,0.111111111111111,"122.23&10010&4.67","0&10010&0"
"57449","NR_073590&NM_022551_4&NM_001039920","QARS&RPS18&ZNF384","QARS&RPS18&ZNF384",0.111111111111111,0.111111111111111,"1.77&10010&0","0&10010&0"
"57450","NR_073590&NM_022551_4&NM_001135734","QARS&RPS18&ZNF384","QARS&RPS18&ZNF384",0.111111111111111,0.111111111111111,"1.77&10010&2.33","0&10010&0"
"57451","NR_073590&NM_022551_4&NM_133476","QARS&RPS18&ZNF384","QARS&RPS18&ZNF384",0.111111111111111,0.111111111111111,"1.77&10010&4.67","0&10010&0"
"57452","undefined","undefined","QARS&RPS18&ZNF384",0,0,"undefined","undefined"
"57453","undefined","undefined","NBEAL1&QARS",1,1,"undefined","undefined"
